Character;EXT;NEU;AGR;CON;OPN;Sentence
dumbledore;0;0;1;0; mysterious thing, time. 
dumbledore;1;1;1;1; powerful and when meddled with, dangerous. 
dumbledore;1;1;0;0; sirius black is in the topmost cell of the dark tower. 
dumbledore;0;1;0;0; you know the laws, miss granger 
dumbledore;1;1;0;0; you must not be seen. 
dumbledore;1;1;1;1; and you would do well, i feel, to return before this last chime. 
dumbledore;1;1;0;0; if not, the consequences are too ghastly to discuss. 
dumbledore;1;1;0;0; if you succeed tonight more than one innocent life may be spared. 
dumbledore;0;1;0;0; three turns should do it, i think. 
dumbledore;1;1;1;0; oh, and by the way. 
dumbledore;1;1;0;0; when in doubt, i find retracing my steps to be a wise place to begin. 
dumbledore;1;1;0;0; good luck. 
dumbledore;0;1;1;0; minister, i really think i should sign as well. 
dumbledore;1;1;1;0; it's such a very long name... 
dumbledore;1;1;1;0; here we are, minister. follow me. 
dumbledore;1;1;1;1; now, look there. 
dumbledore;0;1;1;1; look beyond the rocks. 
dumbledore;1;1;1;1; professor dippet had that ling planted when he was headmaster. 
dumbledore;1;1;1;0; and all the strawberries. 
dumbledore;1;1;0;1; over there. 
dumbledore;1;1;0;1; over there. 
dumbledore;1;1;0;0; all right. 
dumbledore;1;1;1;1; how extraordinary. 
dumbledore;1;1;0;0; i don't think the minister's suggesting you had anything to do with this. 
dumbledore;1;1;1;0; afterall, how could you? 
dumbledore;1;1;1;0; you've been with us all the time. 
dumbledore;0;1;0;1; well, search the skies, if you must, minister. 
dumbledore;0;0;1;1; meanwhile, i'd like a nice cup of tea or a large brandy. 
dumbledore;0;1;0;1; oh, executioner, your services are no longer required. 
dumbledore;1;1;0;0; thank you. 
dumbledore;1;1;1;0; well? 
dumbledore;1;1;1;0; did what? 
dumbledore;1;1;1;0; good night.
mcgonagall;1;1;0;0;good evening, professor dumbledore. 
mcgonagall;1;1;1;0; are the rumors true, albus? 
mcgonagall;1;1;0;0; and the boy? 
mcgonagall;1;1;0;0; do you think it wise to trust hagrid with something as important as this? 
mcgonagall;1;1;0;0; i've watched them all day. 
mcgonagall;1;1;1;1; they're the worst sort of muggles, imaginable. 
mcgonagall;1;1;0;0; they really are... 
mcgonagall;1;1;0;0; this boy will be famous. 
mcgonagall;0;1;1;0; there won't be a child in our world who doesn't know his name. 
mcgonagall;1;1;0;0; welcome to hogwarts. 
mcgonagall;1;0;1;1; now, in a few moments, you'll pass through these doors and join your classmates. 
mcgonagall;1;1;0;1; but before you can take your seats, you must be sorted into your houses. 
mcgonagall;1;1;1;0; they are gryffindor, hufflepuff ravenclaw and slytherin. 
mcgonagall;1;0;1;1; now, while you're here, your house will be like your family. 
mcgonagall;1;1;0;0; your triumphs will earn you points. 
mcgonagall;1;1;0;0; any rule-breaking, and you will lose points. 
mcgonagall;0;1;0;0; at the end of the year, the house with the most points is awarded the house cup 
mcgonagall;1;1;1;0; the sorting ceremony will begin momentarily. 
mcgonagall;1;0;1;1; we're ready for you now. 
mcgonagall;1;1;0;0; follow me. 
mcgonagall;1;1;0;0; all right, will you wait along here, please? 
mcgonagall;1;0;1;1; now, before we begin professor dumbledore would like to say a few words. 
mcgonagall;1;1;1;0; when i call your name, you will come forth. 
mcgonagall;1;1;0;0; i shall place the sorting hat on your head and you will be sorted into your houses. 
mcgonagall;1;1;0;0; hermione granger. 
mcgonagall;1;1;0;0; draco malfoy. 
mcgonagall;1;1;0;0; susan bones. 
mcgonagall;1;1;0;0; ronald weasley. 
mcgonagall;1;1;1;1; harry potter. 
mcgonagall;1;1;0;0; your attention, please. 
mcgonagall;0;1;1;0; thank you for that assessment, mr weasley. 
mcgonagall;1;1;0;0; perhaps, lt'd be more useful if i were to transfigure mr. potter and yourself into a pocket-watch. 
mcgonagall;1;1;1;0; that way, one of you might be on time. 
mcgonagall;0;1;0;0; then perhaps a map? 
mcgonagall;1;1;0;1; i trust you don't need one to find your seats. 
mcgonagall;1;1;1;1; harry potter! 
mcgonagall;1;1;0;0; follow me. 
mcgonagall;1;1;0;0; you wait here. 
mcgonagall;1;1;0;1; professor quirrell, excuse me. 
mcgonagall;1;1;1;0; could i borrow wood for a moment please? 
mcgonagall;1;1;0;1; potter, this is oliver wood. 
mcgonagall;1;1;0;1; wood, i have found you a seeker. 
mcgonagall;1;1;0;0; oh! oh, my goodness!  
mcgonagall;1;1;1;0; e-explain yourselves, both of you! 
mcgonagall;1;1;0;1;  ms. granger? 
mcgonagall;1;1;1;0; be that as it may...it was an extremely foolish thing to do.  
mcgonagall;1;1;0;1; i would have expected more rational behaviour on your part and i am very disappointed in you ms. granger.  
mcgonagall;1;1;0;0; 5 points will be taken from gryffindor for your serious lack of judgment.  
mcgonagall;1;0;0;1; as for you two gentlemen i just hope you realize how fortunate you are.  
mcgonagall;1;0;1;1; not many first year students could take on a full grown mountain troll and live to tell the tale.  
mcgonagall;1;1;0;0; 5 points...will be awarded to each of you.  
mcgonagall;1;1;0;0; for sheer dumb luck.  
mcgonagall;1;1;0;0; good evening. 
mcgonagall;1;1;0;1; nothing, i repeat, nothing gives a student the right to walk about the school at night.  
mcgonagall;1;1;0;0; therefore, as punishment for your actions, 50 points will be taken. 
mcgonagall;1;1;0;0; each. and to ensure it doesn't happen again, all four of you will receive detention. 
mcgonagall;0;1;1;0; no, you heard me correctly, mr. malfoy.  
mcgonagall;1;1;0;0; you see, as honorable as your intentions were, you too were out of bed after hours.  
mcgonagall;1;1;0;1; you will join your classmates in detention. 
mcgonagall;0;1;1;1; i'm afraid professor dumbledore is not here.  
mcgonagall;0;1;1;0; he received an urgent owl from the ministry of magic and left immediately for london. 
mcgonagall;1;1;0;0; how do you know? 
mcgonagall;0;1;0;0; i don't know how you three found out about the stone, but i can assure you it is perfectly well-protected.  
mcgonagall;1;1;1;0; now would you go back to your dormitories? quietly.  
mcgonagall;1;1;0;0; what are you talking about, mr. weasley? 
mcgonagall;1;1;0;0; not today, mr. weasley but i must impress on both of you the seriousness of what you have done. 
mcgonagall;1;1;1;1; i will be writing to your families tonight, and you will both receive detention. 
mcgonagall;1;1;1;0; could i have your attention,please? 
mcgonagall;1;1;0;0; right. now, today, we will be transforming animals into water goblets. 
mcgonagall;1;1;0;0; like so. 
mcgonagall;0;1;1;0; one, two, three. vera verto. 
mcgonagall;1;1;0;0; now it's your turn. 
mcgonagall;1;1;0;0; who would like to go first? 
mcgonagall;0;1;1;0; ahh , mr. weasley. 
mcgonagall;0;1;1;0; one, two, three. vera verto. 
mcgonagall;1;1;0;0; that wand needs replacing, mr. weasley. 
mcgonagall;1;1;0;0; yes, miss granger? 
mcgonagall;1;1;1;0; very well. 
mcgonagall;1;1;1;0; you all know, of course that hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: 
mcgonagall;1;1;1;0; godric gryffindor, 
mcgonagall;1;1;1;0; helga hufflepuff... 
mcgonagall;1;1;0;0; rowena ravenclaw 
mcgonagall;1;1;0;0; salazar slytherin. 
mcgonagall;1;1;0;1; now, three of the founders coexisted quite harmoniously. 
mcgonagall;1;1;1;0; one did not. 
mcgonagall;1;1;0;1; salazar slytherin wished to be more selective about the students admitted to hogwarts. 
mcgonagall;1;1;0;0; he believed magical learning should be kept within all-magic families. 
mcgonagall;1;1;0;0; in other words, pure-bloods. 
mcgonagall;1;0;1;0; unable to sway the others, he decided to leave the school. 
mcgonagall;1;1;0;0; now, according to legend slytherin had built a hidden chamber in this castle known as the chamber of secrets. 
mcgonagall;0;0;1;0; though, shortly before departing, he sealed it until that time when his own true heir returned to the school. 
mcgonagall;1;1;0;0; the heir alone would be able to open the chamber and unleash the horror within, and by so doing purge the school of all those who in slytherin's view, were unworthy to study magic. 
mcgonagall;1;1;1;0; well , naturally, the school has been searched many times. 
mcgonagall;1;1;1;1; no such chamber has been found. 
mcgonagall;1;1;0;1; the chamber is said to be home to something that only the heir of slytherin can control. 
mcgonagall;1;1;0;0; it is said to be the home of a monster. 
mcgonagall;1;1;1;0; i think he's been petrified, madam pomfrey. 
mcgonagall;1;1;1;0; look. perhaps he managed to take a picture of his attacker. 
mcgonagall;1;1;0;0; what can this mean, albus? 
mcgonagall;0;1;0;0; what should i tell the staff? 
mcgonagall;1;1;0;0; this is out of my hands, potter. 
mcgonagall;1;1;1;0; professor dumbledore will be waiting for you. 
mcgonagall;1;1;1;0; sherbet lemon. 
mcgonagall;1;1;0;0; this match has been canceled. 
mcgonagall;1;1;0;0; silence, wood. you and your teammates will go to gryffindor tower. now. 
mcgonagall;1;1;1;0; potter, you and i will find mr. weasley. 
mcgonagall;1;1;0;0; there's something the both of you have to see. 
mcgonagall;1;1;0;1; i warn you. 
mcgonagall;1;1;0;0; this could be a wee bit of a shock. 
mcgonagall;1;1;1;0; she was found near the library along with this. 
mcgonagall;1;1;0;0; does it mean anything to either of you? 
mcgonagall;1;1;1;0; could i have your attention, please? 
mcgonagall;1;1;0;0; because of recent events, these new rules will be put into effect immediately: 
mcgonagall;1;1;0;1;" all students will return to their house common rooms by 6:00 every evening. "
mcgonagall;1;1;0;1; all students will be escorted to each lesson by a teacher. 
mcgonagall;1;1;0;1; no exceptions. 
mcgonagall;1;1;0;0; i should tell you this: 
mcgonagall;1;1;0;0; unless the culprit behind these attacks is caught it is likely the school will be closed. 
mcgonagall;1;1;0;1; all students are to return to their house dormitories at once. 
mcgonagall;1;1;1;1; all teachers to the second-floor corridor immediately. 
mcgonagall;1;1;0;0; as you can see, the heir of slytherin has left another message. 
mcgonagall;1;1;1;0; our worst fear has been realized. 
mcgonagall;1;1;1;0; a student has been taken by the monster into the chamber itself. 
mcgonagall;1;1;0;1; the students must be sent home. 
mcgonagall;0;1;1;0; i'm afraid this is the end of hogwarts. 
mcgonagall;1;1;0;0; that's settled.  
mcgonagall;1;1;1;0; we'll leave you to deal with the monster, gilderoy. 
mcgonagall;1;1;1;0; your skills, after all, are legend. 
mcgonagall;1;1;0;0; ginny weasley. 
mcgonagall;1;1;1;0; could i have your attention, please? 
mcgonagall;1;1;0;0; remember, these visits to hogsmeade village are a privilege. 
mcgonagall;1;1;0;1; should your behavior reflect poorly on the school that privilege shall not be extended again. 
mcgonagall;1;1;0;0; no permission form signed, no visiting the village. 
mcgonagall;1;1;0;0; that's the rule, potter. 
mcgonagall;1;1;0;0; i can't. only a parent or a guardian can sign. 
mcgonagall;1;1;0;0; since i am neither, it would be inappropriate. 
mcgonagall;1;1;1;0; i'm sorry, potter. 
mcgonagall;1;1;1;0; that's my final word. 
mcgonagall;1;1;0;0; cornelius! 
mcgonagall;1;1;0;0; professor dumbledore doesn't want dementors around the place. 
mcgonagall;1;1;1;0; years ago, when harry potter's parents realized they were marked for death... 
mcgonagall;1;1;0;0; remember? they hid. 
mcgonagall;0;1;0;1; few knew where they were. 
mcgonagall;1;1;1;0; one who did was sirius black. 
mcgonagall;1;1;1;0; and he told you-know-who. 
mcgonagall;1;1;0;0; little lump of a boy. 
mcgonagall;1;1;0;1; always trailing after black. 
mcgonagall;0;1;0;0; peter tried to warn the potters and might have, had he not run into an old friend, sirius black. 
mcgonagall;0;1;0;0; yes, sirius black may not have put his hands to the potters but he's the reason they're dead. 
mcgonagall;1;1;1;0; this: sirius black was and remains to this day harry potter's godfather! 
mcgonagall;1;1;0;0; little lump of a boy. 
mcgonagall;1;1;0;1; always trailing after sirius black.
hagrid;1;1;0;0;professor dumbledore, sir. 
hagrid;1;1;1;1; professor mcgonagall. 
hagrid;1;1;0;0; no, sir. 
hagrid;1;1;0;0; little tyke fell asleep just as we were flying over bristol. 
hagrid;1;1;0;0; try not to wake him. 
hagrid;1;1;1;0; there you go. 
hagrid;1;1;1;0; sorry about that. 
hagrid;0;1;0;0; dry up, dursley, you great prune. 
hagrid;1;1;1;0; mind, i haven't seen you since you was a baby, harry. 
hagrid;1;1;1;0; but you're a bit more along than i would have expected. 
hagrid;1;1;1;0; particularly 'round the middle. 
hagrid;1;1;1;0; well, of course you are. 
hagrid;1;1;0;0; got something for you. 
hagrid;1;1;0;1; afraid i might have sat on it at somepoint, but i imagine it'll taste fine just the same. 
hagrid;1;1;1;0; baked it myself, words and all. 
hagrid;1;1;0;0; it's not every day that your young man turns 11, now is it? 
hagrid;1;1;1;1; rubeus hagrid, keeper of keys and grounds at hogwarts. 
hagrid;1;1;1;0; of course, you know all about hogwarts. 
hagrid;1;1;0;0; no? blimey, harry, didn't you ever wonder where your mum and dad learned it all? 
hagrid;1;1;1;1; you're a wizard, harry. 
hagrid;1;1;0;0; a wizard. 
hagrid;1;1;1;0; and a thumping good one, i'd wager, once you're trained up little. 
hagrid;1;1;1;1; well, just harry, did you ever make anything happen? 
hagrid;1;1;0;0; anything you couldn't explain, when you were angry or scared? 
hagrid;1;1;0;0; a car crash?  
hagrid;1;1;0;0; a car crash killed lily and james potter? 
hagrid;1;1;0;0; it's an outrage! 
hagrid;1;1;1;0; it's a scandal! 
hagrid;1;1;1;0; oh, and i suppose a great muggle like yourself's going to stop him, are you? 
hagrid;1;1;1;0; non-magic folk. 
hagrid;1;1;0;0; this boy's had his name down ever since he were born. 
hagrid;1;1;1;0; he's going to the finest school of witchcraft and wizardry in the world and... 
hagrid;1;1;0;0; he'll be under the finest headmaster that hogwarts has ever seen, albus dumbledore. 
hagrid;1;1;0;0; never insult albus dumbledore in front of me. 
hagrid;1;1;1;0; oh, um, i'd appreciate it if you didn't tell anyone at hogwarts about that. 
hagrid;1;1;0;0; strickly speaking, i'm not allowed to do magic. 
hagrid;1;1;1;1; ooh, we're a bit behind schedule. 
hagrid;1;1;1;0; best be off. 
hagrid;1;1;1;0; unless you'd rather stay, of course. 
hagrid;1;1;0;1; essential bit of equipment, harry. 
hagrid;1;1;0;0; they don't mean a penguin, do they? 
hagrid;1;1;0;0; crikey. i'd love a dragon. 
hagrid;0;1;1;0; vastly misunderstood beasts, harry. 
hagrid;1;1;1;0; vastly misunderstood. 
hagrid;1;1;1;0; if you know where to go. 
hagrid;1;1;0;0; no, thanks, tom. 
hagrid;1;1;0;0; i'm on official hogwarts business. 
hagrid;1;1;1;0; just helping young harry here buy his school supplies. 
hagrid;1;1;1;1; hello, professor. i didn't see you there. 
hagrid;1;1;1;1; harry, this is professor quirrell.  
hagrid;1;1;0;0; he will be your defense against the dark arts teacher at hogwarts 
hagrid;1;1;0;0; yes, well, must be going now. 
hagrid;1;1;1;0; lots to buy. 
hagrid;1;0;1;0; see, harry? you're famous. 
